   timestamp   | containerid | interval |  rbw_a   | riops_a | rlatency_a |   wbw_a   | wiops_a | wlatency_a |  rbw_b   | riops_b | rlatency_b |  wbw_b   | wiops_b | wlatency_b 
 1453355953839 |      425417 |    10000 |    40960 |       7 |        193 |  39624704 |    5673 |         54 |    51200 |       8 |        184 | 21609472 |    2780 |         70
 1453355973856 |      425417 |    10000 |    52224 |       7 |        185 |  47080448 |    6130 |         72 |    56320 |       8 |        184 | 31511552 |    3441 |         69
 1453355983862 |      425417 |    10000 |    56320 |       8 |        185 |  42782720 |    6440 |         60 |    47104 |       7 |        184 | 26816512 |    2999 |         77
 1453355993868 |      425417 |    10000 |    49152 |       7 |        181 |  45830144 |    6056 |         73 |    50176 |       8 |        183 | 23550976 |    3382 |         73
 1453356003877 |      425417 |    10000 |    57344 |      18 |        184 |  40294400 |    5873 |         68 |    55296 |       8 |        185 | 28607488 |    3967 |         77
 1453356013884 |      425417 |    10000 | 18732032 |    3983 |        209 |  37542912 |    5510 |         68 |    58368 |       9 |        175 | 31747072 |    3429 |         72
 1453356023890 |      425417 |    10000 | 30743552 |    6596 |        191 |  48532480 |    5758 |         70 |  1591296 |      64 |        249 | 28800000 |    3820 |         71
 1453356033896 |      425417 |    10000 | 17071104 |    3589 |        186 |  46356480 |    5799 |         62 |    57344 |      10 |        274 | 32394240 |    3858 |         76
 1453356053908 |      425417 |    10000 |    53248 |       8 |        183 |  34897920 |    5263 |         73 |    40960 |       7 |        183 | 27006976 |    3283 |         71
 1453356063664 |      425417 |    10000 |    54272 |       8 |        186 |  55437312 |    6805 |         70 |    53248 |       8 |        183 | 37226496 |    3856 |         74
 1453356073671 |      425417 |    10000 |    49152 |       7 |        182 |  51021824 |    6008 |         71 |    58368 |       9 |        185 | 34470912 |    4135 |         71
 1453356093687 |      425417 |    10000 |    68608 |       9 |        184 |  40924160 |    5527 |         72 |    75776 |       9 |        185 | 28042240 |    3587 |         71
 1453356103692 |      425417 |    10000 |  5946368 |     370 |        179 |  47757312 |    5772 |         79 |  5934080 |     368 |        184 | 32535552 |    3673 |         72
 1453356113699 |      425417 |    10000 |   103424 |      14 |        175 |  46350336 |    6243 |         73 |    69632 |       8 |        183 | 30470144 |    3582 |         65
 1453356123707 |      425417 |    10000 |  1944576 |     123 |        183 |  45323264 |    6123 |         71 |    49152 |       7 |        185 | 23464960 |    3176 |         71
 1453356143722 |      425417 |    10000 |    43008 |       7 |        173 |  50472960 |    6196 |         93 |    62464 |       8 |        173 | 32866304 |    3907 |         73
 1453356153729 |      425417 |    10000 |    52224 |       8 |        184 |  39525376 |    5075 |         69 |    55296 |       9 |        184 | 20362240 |    3058 |         73
 1453356163736 |      425417 |    10000 |    52224 |       7 |        181 |  45840384 |    5315 |        375 |   773120 |      46 |        187 | 21433344 |    3225 |         72
 1453356183752 |      425417 |    10000 |    45056 |       7 |        183 |  51725312 |    6277 |         71 |    78848 |      10 |        184 | 22191104 |    3012 |         71
 1453355943834 |      425417 |    10000 |    43008 |       7 |        185 |  43051008 |    5877 |         63 |    60416 |       9 |        185 | 44186624 |    4573 |         71
 1453355963847 |      425417 |    10000 |    46080 |       7 |        186 |  47191040 |    6960 |         53 |    54272 |       8 |        183 | 26878976 |    3904 |         85
 1453356043906 |      425417 |    10000 |    54272 |       8 |        183 |  35862528 |    5641 |         62 |    68608 |      11 |        177 | 36369408 |    4499 |         70
 1453356083679 |      425417 |    10000 |    56320 |       8 |        181 |  41041920 |    5225 |         69 |    44032 |       7 |        223 | 29744128 |    3649 |         72
 1453356133714 |      425417 |    10000 |  4081664 |     255 |        183 |  42639360 |    5258 |         70 |  6604800 |     412 |        184 | 31759360 |    4161 |         72
 1453356173743 |      425417 |    10000 |    47104 |       7 |        175 |  40538112 |    5567 |         72 |    53248 |       8 |        184 | 28044288 |    3593 |         73
 1453356193759 |      425417 |    10000 |    50176 |       7 |        172 |  37611520 |    5242 |         53 |    50176 |       8 |        182 | 30255104 |    3757 |         77
 1453356203767 |      425417 |    10000 |    52224 |       8 |        169 |  57368576 |    6067 |         53 |    80896 |      16 |        183 | 28943360 |    3656 |         74
 1453356213776 |      425417 |    10000 |    44032 |       7 |        182 |  45856768 |    5551 |         66 |    65536 |      12 |        185 | 27831296 |    3636 |         72
 1453356223780 |      425417 |    10000 |    48128 |       7 |        181 |  40348672 |    5400 |         68 |    77824 |      13 |        183 | 29799424 |    3051 |         73
 1453356233790 |      425417 |    10000 |    57344 |      11 |        188 |  40878080 |    6000 |         80 |    53248 |       9 |        184 | 27019264 |    3331 |         71
 1453356243797 |      425417 |    10000 |    57344 |       7 |        182 |  43379712 |    5569 |         56 |    50176 |       9 |        175 | 23360512 |    3207 |         65
 1453356253805 |      425417 |    10000 |    46080 |       7 |        181 |  49144832 |    5850 |         47 |    51200 |       8 |        183 | 31361024 |    4227 |         71
 1453356263809 |      425417 |    10000 |    52224 |       7 |        183 |  37110784 |    4978 |         59 |    54272 |       8 |        186 | 24962048 |    3208 |         70
 1453356273817 |      425417 |    10000 |    44032 |       7 |        181 |  33228800 |    4959 |         68 |    48128 |       7 |        184 | 27368448 |    3657 |         75
 1453356283823 |      425417 |    10000 |    50176 |       7 |        181 |  39046144 |    5741 |         68 |   929792 |      47 |        187 | 25213952 |    3279 |         72
 1453356293828 |      425417 |    10000 |    45056 |       7 |        171 |  42386432 |    6572 |         74 |    53248 |       8 |        184 | 31349760 |    3731 |         72
 1453356303836 |      425417 |    10000 |    47104 |       7 |        179 |  39985152 |    5487 |         93 |    49152 |       8 |        256 | 25774080 |    3181 |         74
 1453356313843 |      425417 |    10000 |    61440 |       8 |        185 |  45199360 |    6238 |         69 |    47104 |       8 |        185 | 37170176 |    4359 |         72
 1453356323850 |      425417 |    10000 |    48128 |       7 |        183 |  44272640 |    5870 |         68 |    48128 |       7 |        184 | 26518528 |    3590 |         72
 1453356333857 |      425417 |    10000 |    41984 |       7 |        178 |  44181504 |    6157 |         67 |    49152 |       7 |        183 | 23064576 |    3140 |         71
 1453356343864 |      425417 |    10000 |    52224 |       7 |        180 |  39961600 |    6236 |         71 |    55296 |       8 |        184 | 28498944 |    3862 |         71
 1453356353665 |      425417 |    10000 |    52224 |       8 |        183 |  46436352 |    6780 |         57 |    43008 |       7 |        184 | 29499392 |    3743 |         72
 1453356363674 |      425417 |    10000 |    47104 |       7 |        179 |  41481216 |    5196 |         53 |    50176 |       8 |        185 | 29683712 |    3662 |         73
 1453356373681 |      425417 |    10000 |    55296 |       8 |        182 |  43967488 |    5783 |         81 |    45056 |       8 |        185 | 30960640 |    3562 |         71
 1453356383689 |      425417 |    10000 |    52224 |       7 |        189 |  46333952 |    6056 |         55 |    40960 |       7 |        186 | 29729792 |    3563 |         72
 1453356393695 |      425417 |    10000 |    49152 |       7 |        182 |  41013248 |    5496 |         68 |    54272 |       9 |        183 | 26938368 |    3341 |         73
 1453356413708 |      425417 |    10000 |    44032 |       7 |        181 |  56334336 |    6894 |         56 |    57344 |       8 |        184 | 24245248 |    3097 |         73
 1453356423716 |      425417 |    10000 |    46080 |       7 |        388 |  36446208 |    4646 |         71 |    48128 |       7 |        183 | 17364992 |    2769 |         72
 1453356433771 |      425417 |    10000 |    52224 |       8 |        186 |  48184320 |    5908 |         76 |   116736 |      10 |        184 | 29137920 |    3701 |         71
 1453356443777 |      425417 |    10000 |    56320 |       9 |        184 |  46109696 |    6364 |         67 |  3141632 |     378 |        184 | 27750400 |    3769 |         60
 1453356473800 |      425417 |    10000 |    49152 |       8 |        171 |  53726208 |    6875 |         77 |    72704 |      11 |        185 | 31204352 |    3673 |         71
 1453356483804 |      425417 |    10000 |    38912 |       6 |        185 |  36717568 |    4951 |         72 |    55296 |       8 |        184 | 23725056 |    3303 |         72
 1453356493812 |      425417 |    10000 |    51200 |       8 |        181 |  44444672 |    6399 |         69 |    45056 |       7 |        184 | 29561856 |    3756 |         69
 1453356523833 |      425417 |    10000 |   672768 |     127 |        181 |  44106752 |    5996 |         69 |    73728 |      12 |        186 | 26486784 |    3528 |         72
 1453356553855 |      425417 |    10000 |    37888 |       7 |        181 |  37734400 |    5286 |         75 |   617472 |     116 |        184 | 30433280 |    3598 |         74
 1453356563862 |      425417 |    10000 |    46080 |       7 |        401 |  37042176 |    5164 |         76 |   373760 |      86 |        188 | 30772224 |    3753 |         74
 1453356573874 |      425417 |    10000 |    51200 |       7 |        185 |  44004352 |    5997 |         74 |  3945472 |      30 |        183 | 21495808 |    2903 |         73
 1453356603892 |      425417 |    10000 |    46080 |       7 |        172 |  36203520 |    4996 |         67 |   376832 |      88 |        185 | 36929536 |    3438 |         69
 1453356613900 |      425417 |    10000 |    49152 |       8 |        182 |  42770432 |    5558 |         71 |  4487168 |      56 |        184 | 33762304 |    3784 |         75
 1453356623906 |      425417 |    10000 |    47104 |       7 |        182 |  44044288 |    6009 |         68 |   446464 |     105 |        184 | 37269504 |    4005 |         73
 1453356403701 |      425417 |    10000 |    48128 |       7 |        181 |  50585600 |    6189 |         62 |    57344 |       9 |        185 | 32536576 |    4064 |         72
 1453356453785 |      425417 |    10000 |    61440 |       9 |        188 |  44736512 |    5295 |         72 |  3871744 |     332 |        183 | 27025408 |    3548 |         74
 1453356463792 |      425417 |    10000 |    66560 |       9 |        184 |  43886592 |    5869 |         69 |   152576 |      25 |        182 | 34494464 |    4567 |         72
 1453356503818 |      425417 |    10000 |   869376 |     156 |        170 |  51060736 |    6149 |         67 |    63488 |      11 |        184 | 24256512 |    3737 |         73
 1453356513826 |      425417 |    10000 |   744448 |     107 |        180 |  39740416 |    5830 |         71 |    65536 |      11 |        183 | 28988416 |    3490 |         70
 1453356533840 |      425417 |    10000 |    77824 |      12 |        170 |  44907520 |    6378 |         69 |    43008 |       8 |        184 | 37834752 |    3978 |         72
 1453356543846 |      425417 |    10000 |    44032 |       7 |        181 |  38342656 |    5957 |         68 |    48128 |       7 |        184 | 35385344 |    3623 |         72
 1453356583880 |      425417 |    10000 |    56320 |       8 |        173 |  44356608 |    5947 |         74 |   615424 |     144 |        186 | 34148352 |    3974 |       1580
 1453356593886 |      425417 |    10000 |    52224 |       8 |        185 |  48644096 |    6750 |         75 |  2194432 |      33 |        184 | 33112064 |    4252 |         73
 1453356643671 |      425417 |    10000 |    53248 |       7 |        187 |  44931072 |    6379 |         69 |   746496 |      78 |        198 | 24382464 |    2979 |         81
 1453356683698 |      425417 |    10000 |    52224 |       8 |        182 |  51646464 |    6498 |         70 |  3747840 |      55 |         52 | 35543040 |    3549 |         72
 1453356633665 |      425417 |    10000 |    46080 |       7 |        182 |  47035392 |    5618 |         69 |  2925568 |      43 |        181 | 22767616 |    3269 |         71
 1453356653676 |      425417 |    10000 |    50176 |       8 |        432 |  50931712 |    6949 |         76 |  2584576 |      57 |        184 | 29576192 |    3845 |         73
 1453356663683 |      425417 |    10000 |    43008 |       7 |        184 |  34810880 |    4847 |         56 |  1547264 |      83 |        184 | 35258368 |    4407 |         70
 1453356673692 |      425417 |    10000 |    45056 |       7 |        182 |  36797440 |    5150 |         95 |   320512 |      65 |        184 | 21514240 |    2738 |         73
 1453356693710 |      425417 |    10000 |    61440 |       8 |         52 |  41413632 |    5490 |         69 |   458752 |     106 |        184 | 28096512 |    3358 |         71
 1453356703712 |      425417 |    10000 |   131072 |      55 |         50 |  40878080 |    5846 |         69 |  4103168 |      67 |        286 | 33780736 |    3672 |         71
 1453356713719 |      425417 |    10000 |    45056 |       7 |         50 |  47261696 |    6311 |         69 |   496640 |     115 |        184 | 33414144 |    3788 |         75
 1453356723725 |      425417 |    10000 |    38912 |       7 |         47 |  40568832 |    5921 |         69 |  2811904 |      71 |        177 | 32248832 |    3611 |         71
 1453356733734 |      425417 |    10000 |    50176 |       7 |         49 |  52527104 |    6679 |         72 |  3103744 |     108 |        184 | 36501504 |    3707 |         72
 1453356743742 |      425417 |    10000 |    52224 |       8 |         49 |  41748480 |    5602 |         71 |  3015680 |      95 |        608 | 24938496 |    3383 |         72
 1453356753750 |      425417 |    10000 |    52224 |       7 |         49 |  51705856 |    6489 |         70 |  4163584 |      69 |        200 | 27822080 |    3374 |         70
 1453356763757 |      425417 |    10000 |    45056 |       7 |        182 |  50347008 |    6613 |         75 |   397312 |      91 |        185 | 31130624 |    3906 |         71
 1453356773765 |      425417 |    10000 |    44032 |       7 |        183 |  47328256 |    6478 |         73 |  6706176 |      67 |        183 | 36275200 |    4055 |         66
 1453356783768 |      425417 |    10000 |    47104 |       7 |        182 |  42302464 |    5588 |         68 |   459776 |      13 |        183 | 29113344 |    3146 |         72
 1453356793778 |      425417 |    10000 |    50176 |       7 |        181 |  36086784 |    5774 |         81 |    47104 |       8 |        185 | 40412160 |    4537 |         72
 1453356803783 |      425417 |    10000 |    48128 |       7 |        182 |  57076736 |    6727 |         71 |    57344 |       9 |        180 | 34159616 |    4101 |         73
 1453356823796 |      425417 |    10000 |    55296 |       8 |        183 |  46380032 |    6328 |         69 |    74752 |      13 |        184 | 22590464 |    3054 |         76
 1453356843809 |      425417 |    10000 |    38912 |       7 |        186 |  54042624 |    6636 |         69 |   156672 |      10 |        184 | 26938368 |    3524 |         77
 1453356853816 |      425417 |    10000 |    50176 |       7 |        181 |  41495552 |    5848 |         71 |    58368 |       9 |        501 | 27937792 |    4051 |         78
 1453356903850 |      425417 |    10000 |    50176 |       7 |        182 |  44916736 |    5575 |         73 |    45056 |       7 |        184 | 36783104 |    4017 |         75
 1453356943882 |      425417 |    10000 |    60416 |       8 |        183 |  39552000 |    5821 |         70 |    48128 |       7 |        185 | 20942848 |    2863 |         71
 1453356993663 |      425417 |    10000 |    43008 |       7 |         85 |  45366272 |    6333 |         71 |    48128 |       7 |        175 | 30665728 |    3705 |         73
 1453357013677 |      425417 |    10000 |    45056 |       7 |        184 |  39456768 |    5988 |         68 |    60416 |       8 |        185 | 27066368 |    3293 |         73
 1453357023685 |      425417 |    10000 |    39936 |       7 |        182 |  45160448 |    6324 |         64 |    48128 |       7 |        175 | 32858112 |    3812 |         71
 1453357033692 |      425417 |    10000 |    50176 |       7 |        179 |  48214016 |    7032 |         71 |    57344 |       9 |        184 | 39739392 |    4004 |         65
 1453357043700 |      425417 |    10000 |    41984 |       7 |        181 |  46789632 |    6548 |         68 |    46080 |       7 |        184 | 23519232 |    2929 |         76
 1453356813789 |      425417 |    10000 |    50176 |       8 |        178 |  34242560 |    5232 |         69 |    73728 |      13 |        184 | 27376640 |    3726 |         72
 1453356833802 |      425417 |    10000 |    57344 |      10 |        178 |  47093760 |    6313 |         76 |    47104 |       7 |        184 | 23873536 |    2862 |         75
 1453356863822 |      425417 |    10000 |    54272 |       8 |        182 |  47347712 |    6395 |         75 |    44032 |       8 |        184 | 40176640 |    4282 |         74
 1453356873829 |      425417 |    10000 |    48128 |       7 |        181 |  37803008 |    5440 |         71 |    41984 |       7 |        182 | 28771328 |    3738 |         70
 1453356883835 |      425417 |    10000 |    47104 |       7 |        182 |  46893056 |    6540 |         74 |    86016 |      15 |        184 | 36938752 |    4391 |         72
 1453356893844 |      425417 |    10000 |    45056 |       7 |        174 |  50962432 |    6501 |         80 |    49152 |       7 |        186 | 25969664 |    3296 |         74
 1453356913858 |      425417 |    10000 |    57344 |      10 |        183 |  40630272 |    6035 |         60 |    62464 |       9 |        185 | 36601856 |    4620 |         71
 1453356923866 |      425417 |    10000 |    48128 |       7 |        161 |  43544576 |    6083 |         68 |    52224 |       8 |        186 | 41761792 |    3842 |         71
 1453356933873 |      425417 |    10000 |    46080 |       7 |        182 |  42900480 |    6227 |         73 |    44032 |       7 |        183 | 25074688 |    3597 |         72
 1453356953887 |      425417 |    10000 |    49152 |       8 |        172 |  44776448 |    6943 |         73 |    49152 |       8 |        184 | 33764352 |    4677 |         72
 1453356963893 |      425417 |    10000 |    43008 |       7 |        182 |  57400320 |    6803 |         69 |    51200 |       7 |        185 | 23639040 |    3099 |         72
 1453356973900 |      425417 |    10000 |    45056 |       7 |        182 |  47691776 |    6203 |         71 |    55296 |       8 |        184 | 33568768 |    3499 |         74
 1453356983908 |      425417 |    10000 |    48128 |       7 |        182 |  46798848 |    6895 |         69 |    61440 |       9 |        186 | 31476736 |    4127 |         71
 1453357003669 |      425417 |    10000 |    58368 |       8 |        182 |  46042112 |    6692 |         71 |    56320 |       8 |        184 | 34032640 |    3853 |         70
 1453357053705 |      425417 |    10000 |    38912 |       7 |        171 |  41263104 |    6114 |         68 |    66560 |       9 |        183 | 27691008 |    3742 |         76
 1453357063711 |      425417 |    10000 |    55296 |       8 |        182 |  48225280 |    6484 |         71 |    50176 |       7 |        183 | 30056448 |    3331 |         71
 1453357093736 |      425417 |    10000 |    44032 |       7 |        181 |  43960320 |    5924 |         70 |    52224 |       8 |        184 | 34488320 |    3779 |         74
 1453357103740 |      425417 |    10000 |    48128 |       7 |        178 |  40817664 |    6213 |         64 |    52224 |       9 |        184 | 28581888 |    3332 |         71
 1453357073718 |      425417 |    10000 |    55296 |       8 |        181 |  44184576 |    6451 |         56 |    44032 |       8 |        184 | 36077568 |    3865 |         74
 1453357083725 |      425417 |    10000 |    49152 |       7 |        178 |  45991936 |    6494 |         69 |    46080 |       7 |        186 | 31140864 |    3487 |         65
 1453357113748 |      425417 |    10000 |    49152 |       8 |        189 |  39791616 |    5826 |         69 |    70656 |      12 |        177 | 34777088 |    3709 |         72
 1453357123753 |      425417 |    10000 |    47104 |       7 |        403 |  48312320 |    6862 |         70 |    75776 |      13 |        184 | 26480640 |    3159 |         72
 1453357133759 |      425417 |    10000 |    65536 |      11 |        186 |  52466688 |    6776 |         77 |    56320 |       9 |        183 | 28724224 |    3201 |         72
 1453357143768 |      425417 |    10000 |    48128 |       7 |        429 |  44590080 |    6119 |         69 |    41984 |       7 |        172 | 25875456 |    3136 |         71
 1453357153774 |      425417 |    10000 |    48128 |       7 |        206 |  49859584 |    6855 |         69 |    50176 |       8 |        184 | 30665728 |    3928 |         71
 1453357163781 |      425417 |    10000 |    43008 |       7 |        183 |  41445376 |    5599 |         70 |    50176 |       7 |        186 | 33825792 |    3474 |         72
 1453357173789 |      425417 |    10000 |    43008 |       7 |        177 |  41881600 |    6009 |         68 |    47104 |       7 |        184 | 23781376 |    2934 |         72
 1453357183795 |      425417 |    10000 |    56320 |       8 |        182 |  45555712 |    6469 |         60 |    63488 |       9 |        185 | 34610176 |    3885 |         72
 1453357193800 |      425417 |    10000 |    52224 |       8 |        170 |  45211648 |    6265 |         63 |    45056 |       7 |        184 | 29050880 |    3549 |         72
 1453357203808 |      425417 |    10000 |    45056 |       7 |        181 |  41472000 |    5477 |         70 |  2049024 |      29 |        184 | 27669504 |    3074 |         72
 1453357213815 |      425417 |    10000 |    46080 |       7 |        182 |  54111232 |    6736 |         69 |    44032 |       7 |        183 | 30354432 |    3952 |         72
 1453357223820 |      425417 |    10000 |    50176 |       7 |        166 |  43674624 |    5943 |         69 |    60416 |       9 |        182 | 31877120 |    3939 |         72
 1453357233825 |      425417 |    10000 |    48128 |       7 |        182 |  37358592 |    5571 |         68 |   237568 |      47 |        182 | 31900672 |    3763 |         73
 1453357263847 |      425417 |    10000 |    50176 |       7 |        181 |  43897856 |    6317 |         71 |    44032 |       7 |        180 | 30815232 |    3214 |         72
 1453357273854 |      425417 |    10000 |    47104 |       8 |        180 |  40718336 |    5761 |         59 |    57344 |       9 |        184 | 33474560 |    4072 |         72
 1453357313773 |      425417 |    10000 |    43008 |       7 |        172 |  44760064 |    6596 |         63 |    44032 |       7 |        185 | 24240128 |    2924 |         72
 1453357323779 |      425417 |    10000 |    75776 |      10 |        185 |  47308800 |    6577 |         74 |    50176 |       8 |        184 | 28210176 |    3344 |         65
 1453357343795 |      425417 |    10000 |    58368 |       8 |        185 |  46710784 |    6122 |         65 |    52224 |       8 |        184 | 30547968 |    3951 |         72
 1453357353799 |      425417 |    10000 |    51200 |       8 |        182 |  53927936 |    6680 |         68 |    41984 |       7 |        185 | 28027904 |    3745 |         71
 1453357363805 |      425417 |    10000 |    52224 |       7 |        184 |  44914688 |    6263 |         74 |    53248 |       7 |        184 | 31347712 |    3463 |         64
 1453357393829 |      425417 |    10000 |    57344 |       8 |        174 |  49718272 |    6274 |         74 |    49152 |       8 |        183 | 43977728 |    4342 |         71
 1453357403837 |      425417 |    10000 |    48128 |       7 |        185 |  41074688 |    6336 |         72 |    52224 |       9 |        187 | 30748672 |    3546 |         72
 1453357433856 |      425417 |    10000 |    64512 |      11 |        183 |  43087872 |    6053 |         71 |    63488 |      10 |        185 | 34144256 |    4216 |         73
 1453357443868 |      425417 |    10000 |    48128 |       7 |        169 |  47120384 |    6535 |         68 |    47104 |       7 |        176 | 22793216 |    2708 |         71
 1453357243833 |      425417 |    10000 |    46080 |       7 |        181 |  41817088 |    6009 |         68 |   292864 |      42 |        183 | 28198912 |    3508 |         73
 1453357253842 |      425417 |    10000 |    48128 |       8 |        170 |  45973504 |    6287 |         72 |    49152 |       8 |        184 | 31539200 |    3448 |         70
 1453357283865 |      425417 |    10000 |    53248 |       8 |        181 |  55193600 |    7309 |         60 |    43008 |       7 |        182 | 18927616 |    2846 |         73
 1453357293879 |      425417 |    10000 |    48128 |       7 |        185 |  43752448 |    5861 |         73 |    51200 |       8 |        177 | 28814336 |    3744 |         73
 1453357303886 |      425417 |    10000 |    60416 |       8 |        189 |  48648192 |    5920 |         70 |    57344 |       8 |        174 | 33536000 |    3820 |         71
 1453357333786 |      425417 |    10000 |    49152 |       8 |        185 |  49936384 |    6491 |         71 |    46080 |       7 |        182 | 30260224 |    3264 |         73
 1453357373813 |      425417 |    10000 |    39936 |       7 |        186 |  43706368 |    5861 |         73 |    61440 |       9 |        186 | 33992704 |    4051 |         74
 1453357383821 |      425417 |    10000 |    46080 |       7 |        184 |  41574400 |    6226 |         72 |    44032 |       7 |        185 | 27551744 |    3687 |         72
 1453357413842 |      425417 |    10000 |    66560 |       9 |        182 |  38225920 |    5461 |         68 |    64512 |      11 |        185 | 23212032 |    2857 |         72
 1453357423849 |      425417 |    10000 |    54272 |       8 |        181 |  51994624 |    6434 |         69 |    71680 |      12 |        184 | 35198976 |    3787 |         71
 1453357453878 |      425417 |    10000 |    48128 |       7 |        186 |  38379520 |    5934 |         68 |    48128 |       8 |         52 | 28438528 |    3717 |         72
 1453357463884 |      425417 |    10000 |    47104 |       7 |        183 |  59865088 |    7476 |         70 |    48128 |       7 |        184 | 26996736 |    2865 |         73
 1453357473891 |      425417 |    10000 |    50176 |       7 |        182 |  38501376 |    5553 |         56 |  1360896 |      19 |        183 | 22551552 |    2925 |         71
 1453357483897 |      425417 |    10000 |    58368 |       8 |        172 |  39903232 |    5789 |         70 |    59392 |       9 |         50 | 29777920 |    3989 |         70
 1453357493904 |      425417 |    10000 |    44032 |       7 |        182 |  51849216 |    7318 |         73 |    41984 |       7 |         46 | 24075264 |    3016 |         70
 1453357503661 |      425417 |    10000 |    36864 |       7 |        179 |  31599616 |    5175 |         71 |    60416 |       9 |         54 | 26247168 |    3379 |         64
 1453357513669 |      425417 |    10000 |    50176 |       7 |        181 |  49180672 |    6682 |         70 |    46080 |       7 |        188 | 27152384 |    3317 |         70
 1453357523675 |      425417 |    10000 |    54272 |       8 |        188 |  44512256 |    6484 |         72 |    50176 |       8 |         51 | 29335552 |    3718 |         72
 1453357533683 |      425417 |    10000 |    74752 |      13 |        168 |  44124160 |    6112 |         69 |    40960 |       7 |         51 | 27767808 |    3246 |         69
 1453357543687 |      425417 |    10000 |    45056 |       7 |        181 |  40292352 |    5822 |         60 |    66560 |       9 |         52 | 39570432 |    4566 |         70
 1453357553696 |      425417 |    10000 |    38912 |       7 |        271 |  46029824 |    6709 |         71 |    52224 |       8 |         52 | 25615360 |    3229 |         70
 1453357563702 |      425417 |    10000 |    44032 |       7 |        187 |  45592576 |    6329 |         70 |  2246656 |      72 |         50 | 37559296 |    3603 |         71
 1453357573715 |      425417 |    10000 |    50176 |       7 |        184 |  45203456 |    5934 |         69 |    53248 |       8 |         51 | 29705216 |    3785 |         69
 1453357583720 |      425417 |    10000 |    44032 |       7 |        173 |  42237952 |    5870 |         67 |    51200 |       8 |         52 | 26472448 |    3173 |         70
 1453357593726 |      425417 |    10000 |    47104 |       7 |        185 |  46125056 |    6140 |         77 |    43008 |       7 |         53 | 26234880 |    3173 |         69
 1453357613740 |      425417 |    10000 |   111616 |      20 |        177 |  41177088 |    5747 |         76 |   242688 |      11 |         54 | 26783744 |    3098 |         70
 1453357683793 |      425417 |    10000 |  1368064 |     194 |         50 |  39495680 |    5353 |         72 |   846848 |      59 |        183 | 31125504 |    3440 |         72
 1453357703809 |      425417 |    10000 |   983040 |     200 |         49 |  42148864 |    6263 |         69 |    71680 |      11 |        184 | 24612864 |    3196 |         81
 1453357723821 |      425417 |    10000 |   815104 |     181 |         48 |  42902528 |    5784 |         80 |    73728 |      12 |        184 | 28971008 |    3298 |         71
 1453357753844 |      425417 |    10000 |   760832 |     157 |         43 |  44945408 |    6145 |         70 |    59392 |       9 |        185 | 25968640 |    3276 |         71
 1453357763848 |      425417 |    10000 |  5754880 |      91 |        184 |  35976192 |    5533 |         69 |    53248 |       8 |        182 | 28042240 |    3943 |         70
 1453357773859 |      425417 |    10000 |  1257472 |     162 |        184 |  38767616 |    6181 |         72 |    48128 |       7 |        175 | 28537856 |    2984 |         73
 1453357603733 |      425417 |    10000 |    58368 |       8 |        184 |  50027520 |    6844 |         66 |    52224 |       8 |         52 | 33657856 |    3729 |         71
 1453357623748 |      425417 |    10000 |   849920 |     184 |        184 |  48474112 |    6125 |         76 |    44032 |       7 |        184 | 32579584 |    3469 |         69
 1453357633757 |      425417 |    10000 |  2257920 |     149 |        185 |  43330560 |    6124 |         72 |    44032 |       7 |        183 | 31037440 |    3728 |         71
 1453357643764 |      425417 |    10000 |  2650112 |     190 |        184 |  43436032 |    6445 |         74 |    43008 |       7 |         51 | 26354688 |    3028 |         74
 1453357653772 |      425417 |    10000 |   862208 |     197 |        181 |  46316544 |    5695 |         70 |    55296 |       8 |         51 | 30987264 |    3637 |         74
 1453357663779 |      425417 |    10000 |  3463168 |      27 |        182 |  50332672 |    6382 |         72 |   264192 |      26 |         48 | 20512768 |    3171 |         73
 1453357673788 |      425417 |    10000 |  1127424 |     191 |        162 |  41979904 |    5938 |         77 |   364544 |      12 |         51 | 28502016 |    3745 |         72
 1453357693800 |      425417 |    10000 |  4243456 |      92 |         49 |  42192896 |    6224 |         70 |    46080 |       7 |        185 | 37522432 |    4339 |         73
 1453357713815 |      425417 |    10000 |  2954240 |      61 |        184 |  42068992 |    5847 |         70 |    62464 |      11 |        185 | 27745280 |    3557 |         67
 1453357733829 |      425417 |    10000 |  4107264 |     183 |         50 |  44301312 |    6450 |         71 |    50176 |       7 |        187 | 25838592 |    3416 |         71
 1453357743835 |      425417 |    10000 |  4328448 |      65 |         50 |  49355776 |    5731 |         69 |    45056 |       7 |        184 | 25187328 |    3287 |         72
 1453357783866 |      425417 |    10000 |  2618368 |     211 |        179 |  57360384 |    6987 |         69 |    65536 |       9 |        183 | 37312512 |    4506 |         72
 1453357793874 |      425417 |    10000 |  6640640 |     205 |        182 |  36317184 |    5339 |         72 |    43008 |       7 |        182 | 31013888 |    3557 |         69
 1453357803878 |      425417 |    10000 |  1383424 |     276 |         52 |  46942208 |    6781 |         71 |    43008 |       7 |        185 | 29919232 |    3779 |         73
 1453357813886 |      425417 |    10000 |  8420352 |     151 |         50 |  38644736 |    5965 |         69 |    45056 |       7 |        182 | 26526720 |    3380 |         71
 1453357823893 |      425417 |    10000 |  2591744 |     399 |        181 |  41615360 |    5938 |         81 |    58368 |       9 |        183 | 35408896 |    3760 |         72
